CVEGEO,idx_resources,idx_energy,idx_logistics,idx_market,idx_security
8062,0.544169857502592,0.5691685924474901,0.6159608575840048,0.4744742305378749,0.4651750144898451
19026,0.3916562176002879,0.6370827892124178,0.6285644709041619,0.8688143340606753,0.3081959493351182
24016,0.6183218528501256,0.3816649250167406,0.6810025983582693,0.5096786034108735,0.5119607167888041
27009,0.7502870583302017,0.3907612450572667,0.51611699745083,0.4669910125114457,0.5920397329227105
7013,0.5699652970624901,0.44638745383239975,0.5108672369414351,0.42037807484674994,0.7645232988719857
30001,0.4894536212389319,0.5556910963511286,0.6338569312112792,0.3722461543445136,0.6508295817171241
30173,0.44279919854817895,0.4095674856144703,0.6596202264435496,0.5664977204020856,0.6159540418574678
29017,0.465037049446771,0.5869409514032413,0.4012474907038741,0.48120197503822154,0.7914566825269261
10007,0.5093586751240371,0.46462197841098507,0.5891971348015866,0.8074614211713224,0.3703832907541062
1011,0.5789235350000196,0.47036672608956587,0.5795058475209668,0.7018297161406613,0.3753115183367006
29008,0.4712878380097025,0.3557937837345007,0.6143792330287321,0.5622417603424996,0.7171720540196672
21084,0.4541356845971912,0.6079740089371926,0.41847485534145956,0.35919223200852957,1.0
