CVEGEO,dist_min_km,gen_min_km
15086,23.829433762489288,37.666832291122276
15042,18.559047155006148,34.593022836622566
15049,22.877823631938256,13.417900066503273
15052,42.75392159055689,13.870662451959344
15103,39.77121770513493,17.196377148964512
15050,27.936149388001727,22.723894239085087
15101,22.394303113966284,4.093100270117079
15090,18.069128138279947,14.488736278556123
15062,18.914477123305968,10.791620841592868
15105,24.763388755516793,68.24286638742403
15068,26.99024152206636,31.537635968917773
15080,26.34068319589657,34.485534042706895
15106,2.9960511942396804,4.854805590191235
15118,18.259844948634242,12.167131496928288
15036,14.831872848566185,27.914378083299887
15013,7.217246222008778,7.737182533111326
15124,19.843396289889938,20.34886109827899
15117,41.76820273830728,18.052406514464444
15046,19.840213131986477,15.399629566944927
15115,22.66057112407372,20.14932543890008
15045,26.592000001041903,34.31130469021603
15006,17.083339068704106,3.568591891198196
15012,15.382519287276226,3.563289030655037
15034,28.141626561600603,39.41812440645085
15041,39.75755282259378,59.348493876658
15017,33.88457022662261,20.479808750285834
15102,29.11907559622211,44.53041282310173
15089,27.49085933761713,16.282179854293723
15029,29.264076286484265,11.329911449192444
15087,20.55570993639986,24.580601005532717
15069,21.670524688919475,16.857935581766892
15084,10.080046340206199,27.32678663330538
15119,49.72050015946136,12.248403977623587
15008,26.996647364702067,63.80896246207835
15011,12.345648011831969,8.36239765877512
15121,4.049835562449173,10.031274148924359
15075,19.212678903879688,22.6771527829003
15018,8.932584301804937,15.476085048013626
15019,17.89496101600932,3.332126863397278
15020,4.951701442884567,2.1748057422103235
15022,26.32685060219905,8.425632302018114
15047,31.264441342470917,33.60106135713136
15001,14.906901587841668,33.18825416114962
15048,12.1885501969553,33.57766130500819
15028,18.679123358547795,13.843033054657182
15063,35.549683856154005,20.25021155962926
15051,17.84819414368766,10.616100931103134
15085,3.6909132135202647,16.588841742040948
15088,31.287424057089265,2.8206236285469415
15027,9.126769961863586,6.719838948191401
15122,16.877699001734587,3.116233934073661
15099,28.565555306123393,18.746759681523542
15004,31.014496313951913,20.867200326899727
15043,24.253775423786433,11.354361715016251
15035,2.3041332726167925,9.813532859623576
15065,31.27291350989272,29.156590869666037
15079,17.703166301469544,25.405373545859273
15010,5.726832363016331,15.240851847954154
15037,8.056482091742973,6.465582856663273
15038,22.97991658953873,14.971607897141054
15091,5.702761798406363,5.364516941335714
15033,4.460648786608069,2.9723595649464225
15097,21.845775226488495,32.012795466291315
15114,29.136627040638473,33.82416179272598
15095,10.260877920268744,9.712334410291897
15021,36.6976456214254,20.465418139186898
15002,14.666079303655263,10.148435575130009
16045,28.127015284097816,43.732494557180964
16093,7.73353659115871,8.076069135573098
16092,69.7447366153585,96.8536528136961
16088,12.55791831457647,18.683065575893824
16085,51.36292754355113,46.132579323047
16084,60.39159055254814,42.39740748967408
16074,20.084557298499266,45.74896200308641
16055,23.764556279088,51.66502343124688
16061,31.861374105411162,32.37901621329553
16073,19.32840760532951,29.21200919551849
16104,45.505847958114536,33.033005020585996
16089,55.59899246390766,122.26017946615022
16103,38.067553762658825,24.614392195867854
16102,3.0977004748189247,49.165177898920064
16071,36.9706705623528,40.76033211524177
16064,12.232004857720584,55.98847961302088
16063,54.265254278136766,18.748649347184962
16062,49.437137337306204,15.177083805946218
16060,49.756677877225044,11.886868550716937
16059,37.914099839789124,17.887795860580916
16058,12.812926115462751,55.86007717069053
16057,64.16028235844426,52.85938302773551
16056,30.154722383401303,23.15722541969529
16079,18.68460310652282,18.485649132891567
16078,24.946282072542598,8.865026262723255
16018,22.97608346373802,16.52480320752005
16019,42.27044701384406,61.4691246588456
16020,31.252595561681453,4.5261604656428
16021,32.359923471777265,49.435691348763505
16022,18.170202775592273,33.23970762905302
16067,53.89284282149661,29.302355345015364
16072,36.0275166596433,35.27158213236122
16086,56.411805352875575,3.162857479582328
16087,22.42949422140403,23.767505063207064
16047,56.74492094640509,57.248704028587355
16046,52.70329202636659,65.73915980794692
16012,31.003178491038938,92.35377877511071
16065,24.029886660773336,36.338448188523145
16066,4.868208569334822,32.796071628767905
16068,39.84853699020083,79.68075525724227
16069,54.70292166604527,6.698721183041125
16070,53.08163022674886,23.953912869059085
16083,29.75324091988275,68.69330102158777
16002,55.24197349366189,105.6751698264587
16094,62.85682223025236,35.19572527425727
16095,58.72156275572061,70.34624751731857
16100,10.693248035995445,34.20881125029546
16105,45.47373104510533,1.0130954916084578
16101,39.14202305367558,61.12612530430615
16111,17.613024105841234,31.988171041143335
16034,53.66233435390315,56.59893672205536
16017,19.48944323908436,19.125607619890697
16016,28.660922588783738,16.26855326188188
16015,90.12898785579729,132.27152297067693
16014,56.78766652737102,114.61021007304034
16053,9.657542501978627,39.41876173038864
16052,22.10507408767908,54.61795574755404
16051,8.29112955618139,54.871079736923136
16050,32.37996019979921,32.43666938634515
16049,36.64361335943887,57.65230784692934
16042,59.1711876099818,15.330108236818074
16041,35.91606107963038,36.252058918087656
16038,56.36918658545152,88.23825499984636
16037,37.14201592979835,30.144597784943667
16036,32.735164660363544,21.767387413551507
16035,49.25820935191051,47.05787613924312
16023,60.35032778508346,25.544505882157555
16025,41.66687446992808,33.78299413756634
16040,27.42835694969907,25.787381356126495
16039,16.63604512484869,42.60753478783748
16026,62.974658361284426,133.08821178760996
16027,26.90347580718386,31.230145676400806
16028,67.08616876119096,24.235022098321718
16029,85.49568005597445,53.80010214551107
16030,71.40693284771655,16.643977277983428
16054,40.171262304137926,38.82480948592189
16033,31.513013558905538,32.44842167791681
16076,27.673837655922853,38.79066285804549
16075,40.97837183898179,67.43082627805292
16080,22.39252888954961,22.731660081419946
16081,40.532017175978716,73.18150122079771
16082,35.41772974583406,26.735130203171853
16099,59.62439883686114,81.65782322640935
16003,25.815089040954263,11.36219376062765
16090,24.74168063719681,35.891117222531264
16091,58.77258506413436,53.826434863947846
16048,21.858113068882183,47.48994983538895
16001,28.00475911697368,47.11856811872205
16024,34.147032722844415,24.55918961898937
16009,42.96925065528829,6.421289611228195
16008,109.40286920343391,141.1790602264484
16007,31.032445876544994,31.462804901868243
16006,16.917790086662322,81.50361796862968
16005,25.18822059126361,25.699544568515783
16004,40.03803782919015,34.280227526357415
16011,38.67094997959642,12.626876087876004
16010,44.32361969601765,39.93116255172247
16110,39.08890024159278,33.22055475528241
16109,58.09554153729853,17.602750642556288
16108,68.65862745060494,28.476382360853677
16107,38.80343581479458,5.254797291095849
16106,65.34880935338595,11.296722396759392
16013,78.09056087568108,75.09080208193988
16044,44.13745381271395,13.007211261830186
16043,60.408873924882734,38.545684207455295
16077,25.55696157179653,118.03493227741437
16032,14.764397928630201,24.042079265447605
16031,39.416862181469426,38.65226157503755
16098,44.6936329700763,45.15351931626214
16097,69.66295280121128,42.93930892838984
16096,59.67662813175145,70.55045186185501
16113,21.71867534651473,48.12850472078499
16112,44.90373002478776,45.44181283958967
17008,23.824088006267477,6.239228610484549
17003,18.079369173034898,56.981901953258955
17036,22.881689792912834,48.04582153773601
17029,11.80169522968597,21.04252271654519
17018,33.51183087515615,8.879203444080977
17014,45.70702562733862,17.815400405182256
17019,15.350809640262476,41.30964819525889
17006,1.1004258185881388,28.25446893383485
17001,52.10765584415669,26.680009391768756
17025,35.166611323856884,34.43304169597369
17002,14.192825137041304,38.94193582884778
17026,14.966752287373097,32.82673622549416
17023,24.451598549669907,29.622007687430894
17004,11.742736524128839,26.716197790755732
17010,3.8924155493451873,49.464286263078584
17017,46.622382414568804,25.942774678597154
17015,43.6520847226114,16.15020254758828
17022,25.631974355949414,46.04834444257999
17009,25.7724720376272,27.628472159324254
17011,23.42415374559155,13.543894699064042
17012,38.37216491067794,21.1451361168192
17024,20.568880285460292,14.573767050910634
17030,10.891764475868598,39.64286330266077
17013,2.1755645500663783,45.46275273790864
17034,38.75192962467995,10.200668939538597
17020,24.106163765258785,26.239894305155843
17031,31.80885754154521,13.492225498221108
17021,50.192172670320794,21.761604109427104
17027,20.300244945252224,33.10610533727328
17016,19.47690916784598,47.29362422344651
17032,13.152295030352917,49.687108715633315
17033,6.983872109961901,45.7539903375989
17035,34.26633505821631,10.483064747399299
17007,34.997289292882954,18.4370352393378
17005,52.59902504369773,23.74103106689853
17028,30.226920312772126,1.891505178388443
18009,70.28430803495134,19.840190654613963
18003,24.39225608841938,57.92931284906997
18015,58.02268181548973,93.81358119801429
18014,34.438536605177156,64.12875546574647
18007,16.489592730586196,64.68200531340807
18005,35.482471390385705,94.51480833894023
18017,11.673559481331194,76.6102114686867
18013,29.880472585528207,86.5578870045432
18012,62.50160840768542,125.1541157554624
18011,51.85834980491876,54.163626005334606
18010,44.06957949098028,73.12902442173808
18002,9.872236579524943,77.38289930825171
18001,12.013062552715475,79.25392774182198
18018,58.15881126845875,93.80733416867473
18019,63.60679450516134,17.708260947648686
18004,44.75725274495986,86.4134451447528
18006,18.319085475638946,51.25911485676594
18020,10.830900096644076,69.26845554000515
18008,14.139746861362942,95.79952546114268
18016,22.5105604763324,103.04787226117743
19035,80.02520490819501,65.44454951021866
19036,28.92189595006241,62.63361765862644
19002,51.67711621646287,70.5632466458373
19013,127.70155795741954,92.62524553554528
19014,23.088079715362735,45.76241177528178
19032,60.817357940020685,111.68329608811283
19001,18.552945153488174,23.986385244939786
19031,16.65855053807695,15.753377355105245
19015,121.0648289455123,76.22817893009828
19043,27.122595204745714,42.86182996910837
19048,15.516576359880437,16.794803609839754
19047,26.501824649058822,27.508398047298755
19040,57.46144821208001,103.00446458052876
19037,42.66517000354446,62.0941200926613
19027,82.60420815681813,66.8467426234123
19020,135.18186813913152,64.35524699409763
19005,94.16850016862661,121.73220411506247
19019,3.4624942509757983,3.9293859406512777
19041,24.056839326270893,7.984824366948267
19008,15.390204447395945,88.96591543575668
19026,7.21496625237581,8.123158807610649
19051,8.686157726398735,80.2168448840471
19007,67.64664869075193,45.95325624621072
19050,32.971794320757304,101.14573370558912
19049,30.557592585691125,30.513564390733215
19034,29.477948360578456,17.039931407272594
19045,38.565860575087555,46.477703915378164
19038,43.09632581077794,39.15822429536658
19033,55.470160612451906,4.60335640474946
19010,12.658602613233011,19.391809138481133
19023,78.88467574725718,79.82892318130736
19009,38.363915221168945,28.10420001687631
19029,40.948654976003255,11.426920577717896
19030,30.951666473897266,35.64569222673476
19006,6.824219430469064,6.141808730292941
19028,39.356534629685505,32.389879246742645
19025,20.923861104974783,17.119393575723517
19046,3.6409392828299154,1.7146552777494317
19021,4.8207787239971385,11.599576813012703
19003,100.1293090669579,86.98046340572141
19042,63.647494924179284,47.91282994119238
19018,31.885383952731633,12.13165988327265
19017,32.17496787855043,33.77963307544078
19016,43.042059330472526,27.65637016305698
19011,63.08599094314575,50.352576175356006
19044,8.674127516632604,90.3277771511501
19004,48.1073136677532,47.95073211870958
19022,83.47553637478451,50.42011125050578
19024,51.91062659661219,49.70518716355621
19039,2.290016508125408,1.080553633606236
19012,24.724869501634423,24.79943411384965
20155,53.59178132908424,58.39623636113165
20481,18.845967008903845,110.80858803362534
20378,38.906257778013305,36.511281696360506
20334,31.50131772893231,115.77124118293065
20437,70.68189846270703,66.69680611342486
20441,8.350280003226835,22.553257066073527
20446,14.11908755505902,115.27756382563715
20447,27.71191041088605,137.30431974833132
20469,20.619895595550936,124.24469094529344
20440,53.442552479879595,55.93886716027824
20513,34.37267427771816,35.597808001238676
20278,31.894262539757644,21.73361457675281
20457,61.7541945595418,72.24926157900993
20482,8.631989104501022,166.42271485817625
20329,60.373520960183534,59.466470601014805
20330,51.60459314905579,13.971082929866133
20170,86.57900609027212,76.75806593363029
20230,39.60842450179124,113.35902531623042
20184,7.886630428313773,46.961887420960544
20214,64.05068441425755,46.959436651851405
20220,71.9980019173734,44.155825897948624
20262,30.264639714030146,27.16101895297162
20266,124.84423829093603,51.26572403359539
20265,68.77335612732,48.907811035296376
20318,39.53803745220149,63.75184049051767
20327,87.19034892019064,53.69675156409926
20556,13.994119180944926,59.93104707826091
20005,20.85904079515118,19.105829716632257
20517,70.32766572701023,66.11698852939912
20565,16.494181245975447,13.970790980283411
20503,51.470218507986324,47.947783219520836
20500,47.29990671264469,89.59085681657034
20059,70.36453116632686,69.57000639736965
20177,64.81073193162683,44.70907899112084
20364,6.265554894024557,96.81931626883873
20057,67.52209987744268,59.24826753016004
20544,26.705232074626153,27.433206312402813
20410,87.5765680390838,89.58440242859271
20435,79.07747573255388,74.88148792912065
20417,26.023529979802166,49.455978010663486
20439,83.12282124470633,17.93121731326342
20251,69.02524786043708,83.32309245485891
20467,32.86983946162121,145.46984700681182
20559,38.036283248476515,37.49207238156424
20169,27.436442718369605,22.966813643116424
20118,31.55523380898924,27.858025824674385
20568,11.780414442451,85.11369987983366
20460,79.9115807170683,87.54790597430622
20044,10.834352152068387,68.4955008091604
20507,32.952532883058154,146.97123368582845
20515,47.082322866196506,48.62550229395008
20516,37.96714882033401,80.56928632663991
20051,27.96550000374256,24.70353483881465
20041,29.38642234737319,5.254696388941392
20042,60.10148003181124,58.3962985661881
20071,99.06631399135223,22.896897625088542
20223,67.0095739829042,64.27396301398294
20190,75.23832336503553,94.7010594350376
20097,56.432894691806716,53.158693911853405
20098,51.23533090597442,16.294702388926314
20101,56.38252570770974,53.8445527729814
20104,45.08324807600834,43.13243764523474
20413,124.59157967499445,32.678054796367825
20120,53.24645862550385,49.85243545533776
20121,29.456824235262932,65.75734594479407
20015,64.48393102640736,62.09708960428341
20125,91.53799982057421,93.89484839806626
20124,16.763804397956722,22.506413527454374
20020,8.903763404510162,128.75890548209486
20153,33.36213462195869,66.50719509703518
20141,62.41574666856087,46.5507290032286
20147,42.819177739047376,72.88031086916415
20150,38.42185517498888,40.17263571721095
20164,34.04708408350115,118.18771235201748
20204,85.5200186549414,87.95485479621983
20035,33.94399383359788,32.257657371115485
20202,18.95953819858898,83.04801887947067
20566,61.390557016994435,77.29748421772206
20217,48.45400844422856,48.13765484903195
20016,36.64014865535544,103.07484608285571
20229,34.425896569224776,77.83633158509365
20232,24.402772481861355,18.719958260674016
20235,75.06952591011556,72.6766680491071
20236,97.62513124017536,36.30406802543371
20525,72.9159861758224,52.97075834547174
20526,20.288837001533523,81.48246517033486
20052,61.90853119058912,64.04450108034388
20290,36.65726566282976,116.95732969068881
20043,10.763625201650157,14.980989366225671
20079,34.984505111885944,42.233402195361265
20207,71.15941607373328,72.67172540771564
20356,28.19180301684113,23.981754855827134
20340,34.477579415815036,67.013773592572
20218,54.14967950654645,75.44551371753
20386,33.305822954260286,105.06854051893096
20179,39.76977346314257,42.042528014557924
20524,13.89075462044956,86.25560572063338
20264,40.40237995031747,57.47689160643566
20333,70.38267017993972,66.62602416281884
20198,54.869941338958874,55.309318558501516
20365,25.293293317360114,22.1950115344907
20002,33.236717080382604,41.375733036277204
20006,49.96939772765975,63.3924614271152
20008,78.43352745357714,80.42580502734948
20009,41.08540616527212,55.876856030815404
20010,26.70615757358518,26.46719142813686
20414,20.15603844336832,159.95220379495433
20291,54.276222443557124,56.48835318123533
20298,46.94975850177855,42.73700273708693
20385,8.694029483261655,6.195949203067634
20023,12.93098619378884,10.860340410887485
20306,91.25241946820283,31.774124554520135
20310,12.07107093181687,10.895793857457658
20309,41.76311131189097,9.181021369186261
20324,106.49843056573627,13.077233801181164
20337,62.46354866470126,58.30882018642506
20351,63.38339122443962,73.85158907775161
20562,37.816750043870385,79.44478128431507
20426,34.047523969541224,33.266250268543075
20427,36.45157510681218,36.60901637959712
20021,27.688459327301047,53.38595807066701
20175,55.427177480262365,57.12574285524809
20466,44.28437628756735,119.63632519435006
20468,50.17778740089935,74.73496863539572
20470,49.51216353624258,51.87859351604104
20479,33.686654776144984,81.22111749356283
20498,55.32431647046338,111.90766203085212
20133,26.54364644981819,103.34988901244793
20134,42.028831798840194,0.9273981533705342
20138,49.176752197125985,45.497072673793504
20149,51.74445615038883,64.4661533379953
20161,47.47275121936975,48.88070485925917
20159,34.709214037396556,71.15535956998355
20047,17.85895055145251,56.23014408203923
20094,40.13519237658724,40.70811226793002
20031,74.24735646551733,70.12690215930346
20279,91.00227117027983,39.053118978452154
20401,57.252026092821524,45.52087826698665
20367,23.34718284303112,144.0900039161574
20359,35.297727723780454,35.51517868145601
20511,38.37697094660281,38.54282657577303
20096,36.278781449729706,75.44190878246603
20504,20.29597106438107,20.329453510902418
20537,45.36031865474597,109.82179984219499
20543,27.357248577534218,120.88763247829999
20548,47.052527147917665,27.741063440056106
20076,39.98602356922804,130.4040856258103
20463,56.13129964072142,57.774124540032396
20436,56.0015841861684,45.45048053994855
20523,28.704366805641364,72.4147710909487
20054,48.64550666024468,64.32736389736394
20168,21.75123406877213,149.78434668480958
20185,27.403574798435635,136.42178409248456
20246,55.79239380307743,51.95045357979395
20277,39.85174936580055,71.2175827350699
20542,57.82463402273761,55.29833323812649
20357,81.83698971400624,84.32132582697152
20489,40.66493782660573,130.00895532416237
20490,25.039657044858767,13.59042376823951
20502,89.31950233640924,85.47740276439201
20163,29.066481097986223,8.996927438278554
20166,18.90522689637244,46.976767233253206
20237,13.522033144136246,98.10319106693423
20506,53.997800459831986,49.919030473956305
20508,9.757689370918431,11.681459410544365
20205,67.45856282507467,101.83054087706707
20271,44.37525988328923,42.02191872599012
20545,43.02169771334328,4.901920020659178
20546,21.6111521886414,17.425121492147817
20547,9.286026227142305,64.96484674927746
20186,51.99873994940958,107.5871117610332
20227,10.163038954598925,11.002290369203344
20261,27.017722521666172,103.65000378734622
20552,24.476255050432805,51.331069437865814
20550,20.13725797251914,16.022013617221525
20253,106.31504698088493,32.85464709046507
20254,83.15837268331624,43.05596563840959
20272,11.636767994741014,109.90583892898256
20273,36.227998127308304,34.586099443851346
20275,84.2899672381334,86.58359053395206
20551,45.06582393532181,41.03400537195691
20553,10.709142172606649,6.833792881458306
20493,35.828065632397134,77.04250169921474
20554,76.01124529083987,72.36473068745138
20555,19.5840935397521,17.106143331371225
20018,37.84988259138289,42.04993190246748
20036,42.323523954382374,44.33182078160802
20338,14.136138369981675,15.974688353870821
20344,47.91108244338066,54.555889272239995
20366,64.07380582455073,43.117647517433305
20377,42.710135055246724,109.0567403273309
20451,46.7268384421414,53.82546571741137
20404,35.49965343693344,65.74773193252786
20407,87.39101278853862,36.91524602784108
20558,63.155113812104375,41.66483901099827
20561,51.12928365301374,47.963939167519634
20056,25.32345971156715,137.85910825941804
20563,57.769326985521,69.83638239251499
20497,6.438101478759651,93.38913996895495
20549,23.83494053090609,103.00228924381945
20564,61.75448498207634,61.21686282928914
20099,65.10286774963234,87.2776354344865
20491,54.082986230104645,73.50621809398649
20379,27.172264191320078,106.55375550212518
20494,28.00284573216667,26.95960941512418
20499,22.46349604605793,90.48393941471029
20058,42.1102343656991,13.046858317823919
20569,49.5789396577025,50.18145564292876
20570,48.28681561560175,46.16290667911939
20567,64.66597627281187,91.18032690419548
20423,30.389880535511164,91.05905459327245
20528,43.81071344803883,121.60794631421085
20112,42.31428991599901,39.28324972565448
20510,45.74525295924963,87.29581284869096
20129,21.219460713517503,55.69857221021851
20371,42.91990656239513,86.5608805958721
20424,102.18931138420962,44.546040058826
20406,16.6664868140789,20.911499792473375
20422,26.009116935962624,60.35188011156501
20450,50.46294054863692,98.02613788337132
20075,60.934692994081864,41.78033913627697
20501,49.77662886912314,102.91520949845277
20505,33.98553451724808,15.701410298568726
20459,46.27291396699132,68.59484292506954
20477,22.999752970258164,90.74457162469106
20484,47.81915009090632,105.19020099291772
20485,40.361776120051026,140.56664869549812
20492,56.40026948600143,69.06110711105754
20495,117.91693974686473,44.2176556620796
20514,73.76297203750686,70.46750254980799
20534,51.485289968186116,77.99733346191455
20117,66.00505803924956,34.37918860970969
20512,104.99672140549988,53.856570986996644
20518,39.04888586952564,75.47949709972293
20206,44.6513249506375,10.444404059135122
20521,24.709616046019406,65.20927011251244
20001,45.09809593092955,45.64713748654399
20256,21.338811641759573,52.225446179085864
20003,84.39488286300387,80.27870256072244
20263,66.01832224842418,51.060083927654674
20004,21.269860048505304,65.19951034122819
20007,36.329906428020536,33.83297385360687
20267,30.28683980753248,29.55928244224454
20011,56.236990194015455,98.03453084251521
20027,46.967313706137254,18.496478696020393
20030,4.31953784281162,11.516699854296787
20519,13.577336048092581,9.414823325931247
20034,40.157142300470774,112.97695558418305
20013,22.442575159220986,19.89999274160786
20017,58.40512348946175,55.863441257000986
20049,42.335543786593554,39.85475669548478
20520,24.095356108103623,108.6891904624681
20019,59.51094216962035,29.075482048543353
20022,38.91509779582813,76.90790296661518
20024,48.62742283663656,18.209869376276664
20025,88.4643222305359,52.34369434692384
20026,40.004209380959395,90.01555501160908
20029,23.435558749816977,7.452641678459718
20032,39.57408491145607,113.84043382982456
20033,13.191810058859655,14.780574872181939
20050,47.05590732708176,90.61111685093736
20536,30.695939713867208,85.87021116503682
20037,13.971746855406144,134.27361420145914
20040,37.515490851551256,9.278493799308638
20045,20.244282462181236,22.16615281333494
20053,15.182596244757661,17.38590122650955
20046,57.745228523145855,59.356425516122904
20172,36.61349142940851,88.54901515045502
20048,29.696270537612403,27.558864967004492
20522,45.47955171487978,41.574570489615795
20456,8.269744071444974,82.81970288214326
20060,65.77844107673361,61.93657602799839
20061,72.48625284922332,71.98170959281643
20062,38.76610164074377,36.40202838793318
20063,15.616208506997285,16.953876184820658
20065,39.46926553916792,121.48120607206154
20069,52.41499061402045,49.87522886911886
20070,12.08758980185367,151.91552067057776
20072,46.70995774680945,44.31120699198468
20074,98.88872743422215,69.29589283611905
20078,13.022863109668162,9.738486689898782
20077,17.11077851080299,18.797730992745443
20081,30.920321448510926,114.43330137184488
20092,16.16306167923455,15.275757371836942
20080,59.89270022054304,62.22183160788691
20084,12.244614296671879,14.054241649196088
20082,29.672334158076875,134.40692950815466
20086,48.59465746876151,85.75105690580179
20083,11.432112500642077,9.290986772528598
20087,4.1354837598171,0.08829996881705628
20089,12.286812261541625,80.87116247332366
20090,14.965569360939533,150.79454586233376
20091,6.666951031155762,5.384469338998058
20095,82.2572041930915,53.08331933705522
20100,66.02074513846685,62.652028479051424
20199,53.404729227497256,100.92401649776744
20102,22.35918056080288,23.170031560980217
20233,36.5588807483721,32.7438787315856
20103,30.7701505280586,28.346599137569992
20105,24.682859589143657,98.24579495351327
20107,7.843346994657341,5.843625664472032
20108,49.168171118533586,47.77168937319317
20109,43.83306508151143,9.666580453193044
20110,41.024718566033776,91.20158162131871
20111,22.358622653155063,153.07108619284128
20527,67.74572116293804,37.37013069647428
20116,43.4841895853868,15.330380762795137
20114,55.779704243151905,52.219343805078076
20115,16.720643435277232,14.354839863884568
20119,51.380634807623764,79.68954086960127
20014,7.847532522221579,7.6038267512384525
20123,34.64746486954311,32.38038251714683
20122,87.72406413490958,90.08596629453422
20126,93.86571011734358,65.36702622959214
20127,43.215840804177105,94.48698260165462
20128,64.49102596800462,61.467618571924234
20529,23.263135911734437,106.3706383660435
20131,55.98500974373101,52.09122284079714
20130,31.23333797547644,17.597544734387977
20152,60.84641920907108,96.15849793424033
20132,38.17215478801446,35.80196266207014
20135,17.935545230299546,17.615187289662824
20136,48.82508744210821,28.626497813764058
20137,63.3382156838097,72.68183371888536
20139,56.43733317325559,27.12867272244221
20142,24.969679075505958,11.79285777340668
20140,39.66312511616596,73.92732773521907
20160,8.97209543831632,91.51022460740438
20143,54.35957855507816,36.15921359043043
20144,48.225287009071444,66.44995525224134
20145,14.735395346309444,10.667791610877124
20531,21.685014860063028,22.03580807902616
20146,87.2507021342486,72.59235562487072
20148,117.92458005426124,52.575663581087035
20151,24.317410244275294,56.42874996592183
20157,4.351731440137161,4.834728565949133
20248,25.568646396257627,37.3796095188783
20158,30.93087688004563,92.99147586670107
20162,45.56177295719146,43.216444793187755
20176,33.67737598133014,49.74354047822849
20165,27.024076621606707,97.01698715076036
20167,85.75171401038017,60.791313345595924
20530,26.223578898569986,24.06198731553712
20187,40.53785557573539,14.884408319368823
20171,33.26968155474907,16.922719456866012
20188,23.337179676975776,141.91306060650945
20173,47.958455717847045,47.096026209846066
20174,11.451366393233007,8.984360821702682
20191,30.54834430818325,28.62537300635149
20196,39.198785576694576,38.49582523045969
20178,16.920511650194918,19.21225212919547
20197,24.057177471142627,20.242313483194625
20180,21.188486838325087,132.16236285605711
20215,39.0864657719264,73.80302365235615
20181,28.09397371830671,61.95446674812948
20480,39.675510506913334,108.34617224973398
20182,53.50418316469555,23.50002936732391
20183,60.76325518854072,91.81970871536335
20189,85.1080042964905,81.66352744166156
20192,29.470547429994387,27.12034876221559
20193,27.257107947032928,29.56100025818048
20194,63.180886417391726,58.97997270402059
20195,47.994875126940585,74.77787982534694
20210,33.251508250875055,106.36970661531328
20200,89.49805112822733,87.01511222463252
20201,51.18008116738003,48.37767889664452
20203,60.683745714449614,58.453836435691784
20208,35.52795498003787,120.84830955338242
20209,103.01663709887478,61.142422642423014
20284,38.50767910587938,35.877196447628144
20219,25.167784902181502,22.304570840960825
20216,58.73674410965227,55.65991119778512
20221,19.462923587988683,70.34948080081834
20222,60.60542169143046,58.36231403948041
20541,55.49787140621467,53.010418629045994
20224,36.5387414166225,70.48459036681736
20225,20.788008803046022,143.31921650171546
20226,55.58255758506257,51.405921653802835
20228,22.096314897693144,12.017432528591218
20231,73.94171252451558,76.2124344113179
20239,30.800154476725144,99.24744414058571
20234,33.172222858667624,7.508320965180171
20240,22.816234060304915,121.85716901622628
20241,54.56058068726731,52.02199520464055
20242,49.665711643755856,97.9793702027111
20243,23.9598027288877,21.562378222071136
20244,38.08512475431878,5.36024164768508
20249,29.327798840123556,2.5579093588253357
20245,30.284164006925508,111.13714886487753
20269,34.54078008579421,95.24370476390153
20247,40.3241484401273,38.05218828297936
20250,43.26498746024206,69.66342224664113
20255,60.193560946352584,69.54683699393807
20252,48.75071538547435,82.75532929615714
20257,62.66709677632005,59.14256166594918
20258,41.966184233212076,84.24845277393024
20259,58.92871265457515,93.56677928230677
20260,38.02257299216252,39.26216645458565
20268,54.83498980967403,52.33105491210659
20276,54.032467374585416,23.884159741769814
20281,44.42879278593462,69.65253176579841
20274,54.59288967454477,53.57362190067847
20532,19.03422197066369,113.05317981652695
20280,60.019455134467705,57.22408565534934
20533,76.27081564635105,56.7948815558181
20368,34.96196428293926,32.749644214846604
20282,58.441035954666944,60.141933800656936
20283,32.356056454317056,42.58004416858943
20535,53.797246283695294,57.11428823502686
20286,44.882473292334325,122.77429574966563
20285,12.484967517147313,155.5800855835804
20288,48.04557686359372,45.60834552415371
20289,62.57633121581399,70.6698783794536
20292,22.04789757306812,20.324037287799904
20380,20.864363474222465,17.39142038978108
20294,29.43804345668148,31.240904125936986
20295,31.688357246887104,29.157479917400146
20538,81.9067479869637,69.58792441960922
20296,52.039535599365735,51.669090599805415
20297,49.50931043024561,80.13741656449581
20304,52.244569294704164,64.93943572019198
20299,53.35552004780762,49.42615245235101
20300,35.355848285335725,140.84602870254918
20308,25.9604451627239,35.05995242186231
20301,38.75738458427381,36.250241542713475
20311,58.296653486433584,49.57738805710181
20302,22.010725167995684,146.4323350808706
20303,49.09657711698572,45.33558093300156
20305,11.695987337330505,12.601224682979502
20321,15.233225311983603,64.033965499138
20332,33.43837963066624,80.04764763202934
20307,96.17402295550117,83.66832520175463
20312,14.53175112167411,155.78983302829377
20313,54.346184572584264,41.30189009309223
20314,21.777675164252734,90.6745715563446
20331,41.991173480235595,77.22756964132053
20315,37.95720856313563,35.49603506985041
20316,87.24763737493987,83.68064579047767
20317,25.675268634196843,96.67681727519805
20360,28.217264422915967,25.706812408019843
20319,110.8110679931375,63.35233405790179
20320,41.766520695863235,88.49538022847275
20322,25.4150192061467,8.922049200707288
20323,89.54896690031941,90.11336329326693
20325,81.11638648456659,76.97040305367734
20326,60.795959561453984,30.75239343389993
20328,53.21154697500234,50.746861422113255
20335,51.32230703563087,49.48485824645939
