CVEGEO,long,lat
12047,-99.86921131009642,18.544661491844128
12049,-99.60782223742588,18.704229568890828
12050,-100.61146444590266,18.34562174573648
12051,-99.1852092182095,17.3128204088827
12045,-98.7838858227624,17.896558025333345
12046,-98.35280873752929,16.661562228569792
12040,-99.79578601357724,17.6319330031733
12013,-98.57150456673605,16.683190556561616
12062,-98.27711289009335,16.93905758552692
12041,-98.69545415478767,17.181215369107054
12042,-99.35756381048436,17.832496618308078
12044,-99.37059015537311,17.336838934061287
12038,-101.43427630500825,17.819999091529372
12039,-99.47291728586575,17.142130716997276
12002,-98.95136509401608,17.752270786826436
12003,-100.60772583572627,17.91901283463871
12034,-99.25341404622034,18.229771078123136
12035,-99.58211203787184,18.22680493220921
12031,-100.1041669840671,18.44112335062753
12032,-100.02692760028718,17.733798647360285
12033,-98.54708403208404,17.81216073951319
12028,-99.1123518764324,17.52368876213163
12029,-99.6974395520011,17.390831074762435
