CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime
8020,60.906153,1.523,4,1876.227848,466.7228714,212.1471978,0,88.55001901,109.0400181,0,1475.329933,0.728353143,800,9
8041,60.906153,,0,1836.79639,426.9726548,269.6968499,1,47.70529467,111.3692542,0,1533.730052,1.68729353,700,2
8055,0,30.943,35,1728.705986,203.0904038,436.6980863,1,48.96807158,25.54429922,1,1869.164932,51.04672241,400,59
8032,0,4805.684,583,1608.877559,321.2619767,374.8954218,1,76.48457409,53.83352368,1,1853.834999,57.97216034,400,881
8017,0,27049.137,714,1837.75476,285.0365799,396.4837783,1,81.07685198,82.41654174,1,1827.190015,38.64580917,500,1339
8043,0,148.072,10,1882.406563,336.1126984,326.3065097,1,83.26960177,129.0913182,1,1883.034971,59.55617142,600,5
8016,0,0,4,1664.539464,210.9238816,472.562612,1,28.0487407,53.18465909,1,1837.409971,66.79490662,300,5
8023,70.214055,0,4,2025.021787,182.7279221,401.9852751,1,205.9471369,171.5973304,0,1782.294962,74.0905304,400,32
8059,15.204465,10.584,19,1594.404471,357.6173157,341.0733644,1,104.6862338,89.8975479,1,1780.835068,43.86833191,500,60
8015,0,0,5,1876.095813,85.52691193,590.5453971,1,149.0119514,148.2348491,1,1776.455038,32.01701736,300,7
8049,50.503198,0,6,1690.671499,326.0264787,310.3858518,1,76.94490033,125.8957257,0,1825.364974,19.43568802,600,8
8036,0,868.66,144,1547.44401,275.8284271,477.0157477,1,52.83432413,52.05840953,1,1797.259922,45.81376266,300,278
8060,15.204465,21.673,30,1576.605481,360.9898987,352.5676338,1,92.30862074,89.65916864,1,1782.659936,44.22993851,500,88
8007,50.503198,10.88,20,1649.019695,395.4701295,281.1293295,1,53.93881085,141.7832425,0,1629.360082,0.278763205,800,29
8008,60.906153,0,4,1772.375034,445.394011,201.2314413,1,61.99454505,109.2968062,0,1385.904975,0.073821463,800,3
8051,60.906153,36.512,17,1873.708078,404.8061325,265.1113515,1,6.406590027,75.59227489,0,1481.535006,0.373236597,700,29
8067,19.400403,15.831,23,1653.019695,285.4041123,384.5845435,1,78.59320962,39.41212076,0,1857.850056,39.60269165,400,23
8062,0,596.139,76,1688.551657,210.9360749,454.3241413,1,6.028876619,23.99610748,1,1838.870039,61.10625839,300,146
8061,19.400403,0,4,1701.345597,267.7300141,372.7504875,1,92.89628775,80.89542637,0,1852.009957,35.70537186,400,26
8029,0,33.467,45,1673.92424,479.5950212,211.4794077,1,72.67078026,96.31288807,0,1385.904975,0.036226589,800,41
8003,0,75.351,34,1587.72323,310.1076477,408.6504258,1,37.98925972,38.82251178,1,1847.629926,66.2587204,400,12
8014,21.494882,4.099,4,1527.610532,351.9949494,404.9467284,1,56.51204579,57.00505256,0,1875.734978,65.9484787,400,0
8018,56.690775,,0,1779.097905,304.646753,359.5833742,1,89.36492226,86.38559983,0,1879.385061,53.05324936,500,7
8054,0,1576.01,6,1832.085712,248.7228714,429.063606,1,51.52307749,53.84676242,1,1849.089994,35.83701706,500,12
8058,0,0,1,1643.794298,258.1787156,427.7665332,1,49.82714301,6.470743814,0,1900.554919,72.3653183,0,5
8002,0,1033.229,79,1817.250142,136.5391052,514.9309258,1,67.54890628,66.17153781,1,1751.634922,34.15890503,300,84
8065,60.906153,2.905,14,1812.629868,459.139177,209.3711403,1,98.94597133,110.2131466,1,1485.184915,0.358655453,800,8
8063,19.810746,0,7,1886.318252,350.019336,288.7493086,1,57.17147513,91.6947075,1,1736.304989,4.742803574,700,6
8022,0,0,3,1736.700936,273.002092,369.8531187,1,78.2804057,72.57822734,0,1895.444942,56.19966507,500,5
8066,60.906153,0,4,1891.867458,422.9655121,234.5403894,1,48.07280936,70.20474806,0,1508.909936,0.532887816,700,2
8004,0,451.913,24,1773.191268,182.9066376,459.7131744,1,24.39645843,20.68744875,1,1758.569942,62.33993149,300,27
8009,60.906153,348.524,89,1796.725322,391.0437226,284.7736363,1,76.56146782,146.8405023,1,1678.270018,0.360526472,700,89
8010,0,476.511,59,1990.311109,209.5512986,437.0160491,1,183.0994937,154.4621996,0,1760.394983,55.13540268,400,33
8011,0,1535.811,155,1653.272437,171.6568542,532.8971825,1,84.97134411,105.6433511,1,1796.894948,64.27657318,400,293
8012,19.400403,5.712,7,1744.896895,340.8721497,314.4871454,1,108.798375,125.8541293,0,1834.125035,16.70672989,700,8
8013,11.266036,28.45,64,2052.389319,183.9482682,363.3964029,1,219.692479,176.1360595,1,1771.34506,10.64600563,600,33
8053,0,62.437,16,2069.019695,64.32590181,605.3813099,1,62.19399745,54.21190211,0,1776.455038,109.6224747,0,3
8057,19.400403,0,7,1737.298916,305.5584412,342.6053066,1,102.2330927,97.24100106,0,1891.430058,44.90660095,500,4
8044,21.494882,220.901,12,1557.250142,359.6345597,373.8575422,1,74.22952487,75.0510698,1,1849.089994,46.59732819,500,13
8031,60.906153,406.867,92,1827.607573,359.5340546,331.1360125,1,67.10204806,134.972679,1,1798.71999,18.59038162,700,122
8056,50.503198,0,2,1651.144587,329.529004,329.385601,1,90.25674059,93.93880378,0,1830.474951,30.80389404,600,1
8045,0,6868.194,145,1733.350647,177.7350647,465.5668372,1,41.23318172,19.45145118,1,1860.040071,67.19206238,300,238
8046,23.874806,0,1,1760.392278,467.3767671,170.3091493,1,69.94474848,79.52590435,0,1418.755031,0.276197016,800,4
8047,19.810746,4.859,6,1926.536506,381.2670273,213.066324,0,51.60919929,30.90508236,0,1598.700042,1.172909021,700,6
8025,0,171.738,22,1939.406563,279.1126984,345.8931106,1,133.0158563,158.6380998,0,1863.325007,55.9766922,600,6
8048,0,1278.582,105,1908.382177,274.5269119,397.0390772,1,122.535484,123.9114785,0,1774.629996,38.64007187,500,28
8024,0,254.418,15,1767.730373,246.0904038,403.2338928,1,41.76961683,36.61033939,1,1893.985047,56.43493652,0,32
8064,50.503198,0,3,1636.860315,354.1147904,317.8685523,1,81.28785381,103.2461125,0,1863.325007,58.04231262,600,2
8050,0,2493.629,219,2068.921282,144.627417,422.2968387,1,178.2039014,149.0400712,1,1873.909936,95.06013489,400,307
8026,0,0,3,1774.843071,268.9188309,387.1643542,1,57.79234789,54.02326297,0,1926.469955,83.94470215,0,7
8027,50.503198,296.636,102,1736.073519,391.6955262,248.4908071,1,39.49263034,156.5832509,0,1541.395018,0.148349985,700,97
8028,0,3.556,13,2011.250142,121.509668,602.850539,1,115.0206394,98.30004552,0,1800.910006,64.73558807,0,4
8030,60.906153,6.222,13,1848.914139,478.8549058,212.7240196,1,90.80883576,113.2607873,1,1468.394914,0.75075525,800,3
8033,50.503198,0,2,1618.203461,342.5878785,339.1182587,1,103.8347284,83.27075329,0,1823.905079,63.7156601,500,4
8034,0,4.813,9,1980.163923,235.8700577,367.9512284,1,174.0392724,190.8504788,1,1760.759957,38.2889595,600,6
8035,0,6.97,7,2134.673591,127.4386002,401.9933447,1,212.570479,116.8394205,0,1742.875035,7.906428337,600,35
8038,0,0,5,1736.125251,138.509668,512.8222591,1,61.20252724,58.72398918,0,1803.464994,62.6639595,300,15
8039,2.403231,8.871,17,1557.125251,317.509668,429.2226006,1,23.98243601,24.55482692,1,1851.28001,67.97944641,400,6
8040,0,385.282,78,1964.016736,272.3208512,294.9597549,1,124.0419692,121.5254497,1,1634.835033,1.483078957,700,85
8042,0,0,4,1726.419623,95.19595949,635.1154775,1,174.472782,182.7766859,0,1571.690085,50.6150322,200,1
8005,0,673.024,81,2146.980156,53.3137085,499.5954004,1,109.1063984,99.15463279,1,1802.370074,95.52748871,0,82
9005,0,32822.074,3640,564.4062043,752.9949494,315.1640101,1,5.893593223,2.336760707,1,1786.674993,20.18671227,600,3147
9007,0,95224.636,7805,550.3645738,767.0954544,307.7573427,1,11.55676968,4.946604658,1,1796.894948,27.4369545,600,4270
9015,0,34805.815,4003,564.0924958,762.2375901,317.9587876,0,2.433009633,2.740155619,1,1801.639953,28.91629028,600,5081
9017,0,8468.884,1601,558.0924958,759.7523087,312.0912087,0,8.203096853,7.413004556,1,1814.049923,33.65348816,600,1922
9013,0,14990.228,1394,549.394011,780.7523087,310.9895931,1,2.221592856,11.83795993,0,1734.114974,21.68822289,1000,1133
9003,0,30727.638,1513,559.1219331,774.2375901,317.4840849,1,4.855670414,1.080553063,0,1774.265022,18.0519371,800,2894
9008,0,1191.593,541,568.6366517,785.2081528,329.7335821,1,9.597313077,5.938257481,1,1665.495074,9.131209373,1000,692
9009,0,1137.993,579,539.8376618,789.6812409,306.8061498,1,14.06994431,20.68302768,0,1722.43495,24.14796829,1000,293
9010,0,13359.866,1590,569.5361467,777.3797257,327.6495042,1,3.417368761,3.388818176,1,1678.999965,3.807217121,1000,2347
9014,0,21339.281,1083,562.6072145,768.6518036,318.8760512,1,2.9656593,2.115750631,0,1795.800028,27.85441208,800,3282
9011,0,8400.585,1687,542.0508653,773.0243866,301.832969,1,11.25050974,6.172416315,1,1798.355017,26.68562698,700,977
9006,0,24438.822,1551,556.4356416,763.7523087,311.9722897,0,8.616351732,4.937244835,0,1806.74993,32.22050476,600,2456
9002,0,152594.599,1583,570.5777772,757.8944443,321.895027,0,4.674914197,1.124049697,1,1809.304919,32.83448029,700,1487
9012,19.238514,12851.695,1968,559.3229432,790.7228714,323.1812632,1,12.13935738,11.93169563,1,1692.140057,13.38094711,1000,2814
9004,0,9072.288,513,576.1219331,781.2792206,334.3382606,1,6.662847919,5.332831335,1,1683.744969,13.36902332,1000,588
9016,0,59156.421,1265,569.6782823,765.7228714,323.750553,1,0.033195453,0.033195453,1,1798.355017,26.39513779,800,2949
10009,30.134138,6.286,9,1568.811542,461.8305192,302.2381048,1,13.46121851,100.3741048,0,1686.664932,1.664310217,800,3
10017,26.144879,16.692,34,1550.764861,392.2619767,351.3212858,1,66.24643146,104.0822889,1,1706.740043,13.92965126,600,8
10036,0,11515.813,58,1434.377993,387.2375901,449.1735708,1,90.90527492,88.3000274,1,1789.229982,31.89820099,200,24
10021,0,21.858,34,1315.650071,539.3553391,296.0781321,1,100.2823439,72.14711039,1,1788.865008,30.27192116,500,16
10034,0,17.801,26,1589.591196,603.9970414,196.7847551,1,78.10146679,32.15220456,0,1368.385026,0.024496544,1000,7
10024,0.632674,29.826,58,1382.703894,492.5269119,291.2541697,1,121.6568229,87.52024863,0,1806.74993,15.45126247,400,28
10012,0,2568.51,429,1341.277488,480.3380951,375.473751,1,29.08970162,17.22097218,1,1672.795067,21.40084076,300,126
10039,30.134138,994.33,114,1415.377993,549.4091629,230.9168255,1,98.06767415,44.24205147,1,1760.03001,14.93784046,400,56
10018,22.8065,39.375,65,1463.68665,478.0365799,288.238526,1,84.81132981,58.81698211,0,1736.669962,14.83110428,500,8
10011,26.144879,0,1,1449.556708,449.9238816,315.6575761,1,98.05380159,85.90915178,0,1831.205072,16.90026093,500,5
10005,0,26502.776,2718,1358.199277,639.3675324,182.3594946,1,18.7581167,48.11037464,1,1476.425028,0.083104491,1000,1668
10010,5.658765,1.171,6,1456.669406,403.0538239,359.7049833,1,114.2736287,115.2729748,0,1830.109978,48.15338898,500,1
10030,6.678254,0,1,1387.68665,438.0710678,338.2838963,1,100.8716974,86.93125354,0,1795.800028,36.20701599,400,0
10029,6.678254,0,11,1364.988166,464.2426407,323.2660956,1,92.18949625,79.75763751,0,1868.070011,33.11113739,400,0
10023,0,1010.263,247,1382.346463,719.6639969,115.3368579,1,93.00417443,77.74645825,1,1381.525031,0.039119668,1200,79
10033,3.883231,13.542,38,1263.346463,649.5676759,233.5299123,1,27.22749167,92.97872494,1,1697.979982,5.732244492,600,7
10016,0,433.36,68,1286.743433,638.1707063,235.6541213,1,24.71799723,52.44677147,1,1827.190015,25.94224358,500,55
10003,0.632674,0,2,1397.662264,518.6396103,263.1539742,1,111.1252023,63.78021453,0,1768.790071,16.39131165,500,0
10004,0,314.668,85,1273.507935,545.4062043,322.8502948,1,94.77246654,92.24489152,1,1741.77994,38.33405304,600,101
10006,7.018567,2.849,9,1243.223664,493.5067094,369.6596964,1,84.47460857,90.82004138,0,1772.075007,30.43688202,400,1
10025,26.144879,1.476,3,1537.095813,425.2619767,340.0203324,1,39.06722345,127.7637881,0,1816.97006,22.26927376,600,0
10008,0,528.37,182,1298.667314,580.3553391,274.5263854,1,71.02113583,44.03217453,1,1826.094921,36.41027069,500,98
10027,0,12.349,15,1209.512986,448.8914857,409.7106724,1,110.0328283,125.0267506,1,1862.230086,54.34606552,300,0
10001,0,210.287,101,1391.052091,582.6812409,210.1263325,1,60.38504881,56.96879029,1,1777.914932,14.62752151,800,55
10035,39.890599,93.506,56,1544.958728,522.2447327,252.8507622,1,54.53515199,57.49524876,1,1498.689981,0.322976172,1000,15
10014,13.21242,19.643,25,1285.878426,711.0357134,192.3611606,1,85.48480913,81.9802921,0,1520.954933,0.204007179,600,28
10022,0,63.631,118,1275.027704,609.8864351,260.5138586,1,30.36760064,51.01087797,1,1845.074937,60.78194809,600,73
10038,0,426.234,179,1256.601297,616.3128419,259.02843,1,3.458517201,73.52638374,1,1856.754961,62.07044983,600,93
10037,0,2.454,9,1590.674457,564.6122651,229.4987637,1,98.31025548,5.694204432,0,1373.495004,0.059952196,1000,0
10019,39.890599,0,2,1500.579003,601.1025971,174.3254244,1,135.9311667,64.56705598,0,1411.089977,0.09575592,1000,1
10028,0,163.965,33,1355.892711,531.7989899,267.0083032,1,86.97003177,63.54336097,0,1810.03504,25.28127289,500,36
10026,0,16.414,31,1461.039897,645.646753,134.1307986,1,111.999879,95.83928325,0,1237.715012,0.052050639,1200,4
10015,0,58.194,39,1335.774962,488.7695526,329.1480309,1,74.01927278,63.91246132,0,1738.495004,20.69960403,400,19
10031,7.018567,15.303,33,1235.395237,525.5189027,338.4698192,1,102.4178599,102.5292022,0,1846.535006,63.90455246,500,5
10007,0,83357.839,1170,1361.40743,449.7787873,408.6474751,1,25.86392568,19.60690293,1,1826.094921,36.44305801,200,355
10020,0,30.166,41,1330.80945,561.2426407,255.0186352,1,58.53448676,31.06319017,1,1806.384957,47.69987488,500,27
10032,39.890599,1126.055,221,1487.419623,559.3330445,211.9316252,1,107.9613994,28.17775243,1,1362.180041,0.123138778,1000,157
10013,6.678254,894.812,78,1433.502884,388.1126984,400.8320193,1,101.4801315,88.92672124,1,1609.284971,19.32305336,300,16
10002,39.890599,0,5,1568.975972,580.2274888,208.4700745,1,107.2839963,19.12382673,0,1557.455072,0.067320198,1200,0
11044,0,26686.91,295,807.7981233,722.5950212,313.0086268,1,10.7395427,21.43621914,1,1889.240043,96.84950256,700,273
11017,0,140060.591,2056,853.8397539,721.7493501,316.3123504,1,32.22425556,22.54237269,1,1853.470025,34.53895187,800,4713
11037,105.046121,331260.344,865,873.8519472,696.0630586,342.7421988,1,44.17673807,16.22116355,1,1829.015057,47.69697189,800,1667
11010,1.004238,24.187,42,729.8864351,732.4995667,314.1958848,1,51.76355587,38.36808904,0,1788.865008,69.91311646,0,48
11031,0,19139.826,2376,907.7808794,715.9747468,331.4957044,1,14.6834141,24.93953349,1,1886.320081,43.1079216,700,613
11015,0,1644.227,806,855.3372286,681.3645738,353.9831856,1,35.98127515,7.432729822,1,1742.144914,12.71350574,800,2097
11034,0,25.267,27,740.9646456,615.2447327,257.7832666,1,46.08525781,76.48184904,0,1721.705003,17.49601555,500,30
11036,0,19.295,26,789.9869401,765.5950212,274.7415619,1,12.71926309,22.92669854,0,1814.049923,53.85161209,0,20
11030,105.046121,2333.805,350,877.2905474,628.3645738,355.6868396,1,49.84096153,59.51362351,1,1701.630065,21.03680229,800,650
11026,0,809.436,245,883.6387438,717.6904756,324.4466797,1,23.15050668,33.32105689,0,1859.674923,44.7284317,700,131
11009,0,4617.225,286,795.9108217,691.8965363,341.8235895,1,23.69513565,4.740678247,1,1792.880065,16.61883926,800,433
11016,0,77.436,94,852.5138521,764.54834,277.2107915,1,9.799040291,39.0432003,0,1866.609943,47.25994492,0,39
11024,0,29.691,29,845.7981233,738.3351365,300.5822644,1,20.74269214,17.45756183,0,1884.495039,66.97547913,700,79
11029,0,1388.049,92,834.805266,617.7960313,319.8951151,1,32.35072784,64.15696463,1,1771.710033,33.73561096,600,142
11011,0,8315.869,506,796.413347,733.1097398,303.9993195,1,23.83856452,27.77552595,1,1811.494935,75.09344482,700,466
11027,0,215747.922,838,829.5260454,721.0508653,314.9113307,1,18.02734471,6.261301885,1,1852.740078,46.09984589,800,2024
11025,0,10167.565,1319,922.1950929,720.7737367,324.8443855,1,12.75224052,33.66021218,1,1815.145018,32.32087326,800,274
11003,0,12744.878,651,799.1950929,669.8254685,330.8081479,1,31.94562168,23.66920605,1,1742.875035,28.39109039,800,2126
11004,0,4404.772,357,759.413347,717.783838,321.6386074,1,39.64764555,32.19259922,0,1831.205072,32.89509201,700,307
11005,0,126913.634,400,771.4549776,702.8549058,333.6947727,1,39.07224608,18.18495087,1,1864.785075,36.94301224,700,992
11043,0,22.584,37,766.4915575,598.8721497,261.3405518,1,65.92375648,91.48290634,0,1548.330038,4.809324741,700,58
11022,0,1004.546,99,905.0184694,629.3056993,377.1320555,1,33.57159087,54.90170841,0,1765.504961,32.50822449,600,124
11014,0,1880.033,1050,830.1362184,654.5239533,339.7943026,1,1.705439596,41.06614355,1,1762.220025,20.55911255,800,983
11045,0,0,20,741.4915575,588.5168107,239.1359947,1,43.89074816,100.0896599,0,1482.264953,1.384097815,800,17
11001,0,1936.227,293,863.9696962,748.2051942,294.0707191,1,9.088384787,35.6808112,1,1863.325007,40.37679672,0,236
11033,0,433.79,458,795.1484117,606.0559159,285.524807,1,51.26615148,80.70106476,1,1615.490043,7.142749786,600,892
11006,0,0,2,719.3494219,591.0609665,227.3051079,1,23.40736134,94.69378592,0,1364.73503,2.868719101,800,12
11002,0,3182.949,507,760.430591,766.2396821,277.1228118,1,21.86955872,34.69714101,1,1735.575042,9.649736404,800,397
11012,0,351.416,176,880.6976183,744.5899705,300.1331298,1,1.614713695,47.44698403,0,1812.955003,28.97683334,800,46
11013,0,9136.054,68,770.1362184,629.6711396,285.0115398,1,58.22657906,62.87037012,0,1815.145018,34.70819473,500,99
11007,0,281899.844,1682,786.3839098,714.8965363,321.7576709,1,23.9683563,10.77755389,1,1839.235013,54.1233902,700,3616
11019,1.004238,116.105,122,741.058008,739.4701295,304.7251179,1,38.8422118,49.75813974,0,1721.340029,12.78512096,800,67
11035,0,6181.56,337,813.5971132,708.5950212,326.424981,1,3.871617882,22.11402145,0,1868.070011,48.88586807,800,308
11018,0,1658.183,176,805.0996385,746.0803025,291.9717596,1,24.30184356,28.20720567,1,1817.700007,30.93040276,700,204
11008,0,1047.308,211,907.2539674,742.7026689,307.7396164,1,23.34867901,43.45300184,0,1816.239939,27.3493576,800,59
11041,0,1073.761,1490,805.3300859,776.6366517,263.52142,1,29.9832386,19.02795007,0,1828.284936,28.85236168,800,237
11028,0,1451.672,434,784.4722215,756.2813127,283.2314732,1,3.585637019,31.32541566,1,1790.325077,29.21042633,0,536
11040,0,21.925,36,744.5798693,631.9726548,271.7116827,1,55.89747989,63.41002963,0,1640.309985,11.96617126,600,66
11042,0,3355.214,509,828.9280656,753.6072145,285.4791412,1,28.23746128,23.15456868,1,1781.929989,29.10795593,800,657
11039,20.926815,96.075,169,770.6143571,738.8254685,300.7150394,1,17.42010241,37.60225869,1,1733.020053,31.64827919,0,181
11032,0,78262.822,394,766.923015,645.9137803,294.5576087,1,57.81957029,49.9536828,1,1700.534971,21.26215363,600,777
11023,0,9839.527,529,887.1707063,774.2173875,274.3233279,1,29.12853548,22.2947192,1,1796.894948,16.37074471,800,521
11038,1.004238,37.93,68,734.3595231,761.2985566,286.2754923,1,43.04613786,47.04840283,1,1801.639953,22.34557152,800,47
11046,0,746.086,351,815.2295808,772.5361467,266.9692646,1,36.01495663,28.90869142,0,1739.955072,23.96518517,800,274
11021,0,849.762,1432,812.6732316,784.3645738,256.0905376,1,40.33039033,22.3255985,0,1787.40494,25.18618774,800,233
11020,0,164884.332,12557,900.3077913,685.9331163,356.5218062,1,27.61707109,5.469535939,1,1815.509992,30.3481884,800,11281
12021,35.220061,149.943,285,550.4680374,938.529004,241.8093875,1,15.78489125,99.47291711,0,1351.229964,0.317248583,1500,105
12060,1.903079,34.879,99,581.6417023,872.6051224,275.9542735,1,58.29143437,17.45243027,0,1708.199937,1.94818902,1000,1
12063,5.185709,2.487,10,420.4386002,808.4995667,355.5122516,1,71.4458145,44.90589497,0,1643.960068,1.689589262,1500,1
12082,3.263022,21.561,60,443.8284271,831.8893937,340.0923895,1,66.14005433,76.23126138,0,1759.300063,23.94730949,1200,0
12024,9.344285,12.923,30,433.0487732,821.1097398,313.2356224,1,93.89110744,63.94363087,0,1788.500035,3.503444672,1000,2
12058,50.473092,140.15,321,593.3868684,914.9604615,243.6682448,1,39.17640286,55.82145696,1,1659.654975,3.72471261,1000,67
12010,226.448562,13.466,50,446.6934342,834.7544007,347.2691283,1,86.94797876,30.27105382,0,1597.604947,5.187664986,1500,1
12011,4.812715,340.252,302,590.1665222,978.2274888,206.1889612,1,46.22770792,125.334513,0,1258.884957,0.307984173,1500,50
