CVEGEO,wind_mean
07007,8.26701545715332
07029,5.736666679382324
07012,10.569353103637695
07013,4.833772659301758
07014,0.02483065240085125
07015,0.048487238585948944
07016,101.82398986816406
07019,17.097381591796875
07020,1.2592542171478271
07021,8.52249813079834
07033,3.933774709701538
07053,0.11384348571300507
07025,3.5903637409210205
07026,1.658125400543213
07027,2.411323308944702
07030,1.522796392440796
07031,0.8782529830932617
07055,18.52801513671875
07023,14.104398727416992
07034,2.131734609603882
07075,15.522320747375488
07076,2.50581431388855
07038,6.460784435272217
07039,3.609269142150879
07040,3.551630973815918
07041,4.955338954925537
07043,8.648472785949707
07044,10.508047103881836
07045,11.08189868927002
07046,8.011797904968262
07048,48.3183708190918
07052,2.2095487117767334
07056,16.915620803833008
07054,13.996902465820312
07072,18.36962127685547
07111,11.200761795043945
07110,3.9985320568084717
07051,0.5933534502983093
07050,107.5619125366211
07049,4.186734676361084
07096,2.003162384033203
07097,6.022571086883545
07099,2.571774482727051
07058,9.696185111999512
07060,3.130732774734497
07070,2.109760284423828
07063,9.009299278259277
07057,0.4368487596511841
07101,4.767695903778076
07102,3.1079347133636475
07103,0.5347533822059631
07104,36.3300666809082
07079,6.773321151733398
07120,0.49249884486198425
07107,3.040601968765259
07108,3.322136402130127
07109,1.0451717376708984
07085,12.664900779724121
07088,28.712629318237305
07093,4.100986957550049
07098,5.712809085845947
07100,0.47236546874046326
07105,0.09885329008102417
07112,1.7309178113937378
07087,23.725475311279297
07113,2.588327169418335
07115,1.9651577472686768
07117,1.1466712951660156
07118,10.954059600830078
07047,15.102714538574219
07092,6.916067123413086
07018,12.217399597167969
07059,0.7166751027107239
07061,0.786284327507019
07064,2.6105234622955322
07066,4.6934051513671875
07071,8.481801986694336
07078,8.806682586669922
07032,2.2730884552001953
07125,0.4726905822753906
07035,21.714893341064453
07062,23.25238800048828
07037,0.9090868234634399
07068,14.241215705871582
07074,87.50806427001953
07082,4.836079120635986
07083,17.793508529663086
07084,4.909552574157715
07089,0.09817231446504593
07008,1.0475378036499023
07009,18.331317901611328
07017,1.40920889377594
07116,11.697006225585938
07094,4.763395309448242
08037,90.48136138916016
08021,69.73041534423828
08019,28.287677764892578
08001,50.9475212097168
08006,40.93518829345703
08052,38.3796501159668
08020,0.7283531427383423
08041,1.687293529510498
08055,51.046722412109375
08032,57.97216033935547
08017,38.645809173583984
08043,59.55617141723633
08016,66.79490661621094
08023,74.09053039550781
08059,43.86833190917969
08015,32.01701736450195
08049,19.435688018798828
08036,45.81376266479492
08060,44.22993850708008
08007,0.27876320481300354
08008,0.07382146269083023
08051,0.37323659658432007
08067,39.602691650390625
08062,61.106258392333984
08061,35.70537185668945
08029,0.03622658923268318
08003,66.25872039794922
08014,65.94847869873047
08018,53.05324935913086
08054,35.83701705932617
08058,72.36531829833984
08002,34.158905029296875
08065,0.3586554527282715
08063,4.742803573608398
08022,56.19966506958008
08066,0.5328878164291382
08004,62.33993148803711
08009,0.3605264723300934
08010,55.13540267944336
08011,64.27657318115234
08012,16.706729888916016
08013,10.646005630493164
08053,109.62247467041016
08057,44.90660095214844
08044,46.597328186035156
08031,18.590381622314453
08056,30.80389404296875
08045,67.19206237792969
08046,0.27619701623916626
08047,1.1729090213775635
08025,55.97669219970703
08048,38.640071868896484
08024,56.4349365234375
08064,58.04231262207031
08050,95.06013488769531
08026,83.9447021484375
08027,0.14834998548030853
08028,64.73558807373047
08030,0.750755250453949
08033,63.715660095214844
08034,38.28895950317383
08035,7.906428337097168
08038,62.66395950317383
08039,67.97944641113281
08040,1.483078956604004
08042,50.61503219604492
08005,95.5274887084961
09005,20.18671226501465
09007,27.436954498291016
09015,28.916290283203125
09017,33.65348815917969
09013,21.688222885131836
09003,18.051937103271484
09008,9.131209373474121
09009,24.147968292236328
09010,3.8072171211242676
09014,27.854412078857422
09011,26.685626983642578
09006,32.22050476074219
09002,32.83448028564453
09012,13.38094711303711
09004,13.369023323059082
09016,26.395137786865234
10009,1.6643102169036865
10017,13.929651260375977
10036,31.89820098876953
10021,30.271921157836914
10034,0.024496544152498245
10024,15.451262474060059
10012,21.400840759277344
10039,14.937840461730957
10018,14.831104278564453
10011,16.90026092529297
10005,0.08310449123382568
10010,48.15338897705078
10030,36.20701599121094
10029,33.11113739013672
10023,0.0391196683049202
10033,5.732244491577148
10016,25.942243576049805
10003,16.391311645507812
10004,38.33405303955078
10006,30.43688201904297
10025,22.26927375793457
10008,36.41027069091797
10027,54.346065521240234
10001,14.627521514892578
10035,0.32297617197036743
10014,0.20400717854499817
10022,60.78194808959961
10038,62.07044982910156
10037,0.05995219573378563
10019,0.0957559198141098
10028,25.281272888183594
10026,0.0520506389439106
10015,20.699604034423828
10031,63.9045524597168
10007,36.443058013916016
10020,47.69987487792969
10032,0.12313877791166306
10013,19.32305335998535
10002,0.06732019782066345
11044,96.84950256347656
11017,34.5389518737793
11037,47.69697189331055
11010,69.91311645507812
11031,43.1079216003418
11015,12.713505744934082
11034,17.496015548706055
11036,53.85161209106445
11030,21.036802291870117
11026,44.728431701660156
11009,16.618839263916016
11016,47.259944915771484
11024,66.97547912597656
11029,33.73561096191406
11011,75.09344482421875
11027,46.09984588623047
11025,32.32087326049805
11003,28.391090393066406
11004,32.89509201049805
11005,36.94301223754883
11043,4.809324741363525
11022,32.50822448730469
11014,20.559112548828125
11045,1.3840978145599365
11001,40.37679672241211
11033,7.142749786376953
11006,2.8687191009521484
11002,9.649736404418945
11012,28.97683334350586
11013,34.708194732666016
11007,54.123390197753906
11019,12.785120964050293
11035,48.885868072509766
11018,30.930402755737305
11008,27.34935760498047
11041,28.85236167907715
11028,29.210426330566406
11040,11.966171264648438
11042,29.107955932617188
11039,31.648279190063477
11032,21.26215362548828
11023,16.370744705200195
11038,22.345571517944336
11046,23.965185165405273
11021,25.186187744140625
11020,30.348188400268555
12021,0.3172485828399658
12060,1.9481890201568604
12063,1.689589262008667
12082,23.947309494018555
12024,3.5034446716308594
12058,3.724712610244751
12010,5.187664985656738
12011,0.3079841732978821
12012,2.036442279815674
12004,1.8050384521484375
12068,3.116450548171997
12043,0.8223509788513184
12007,2.777132749557495
12057,0.11829367280006409
12066,3.4337868690490723
12056,2.304105281829834
12001,4.184566020965576
12075,1.3087868690490723
12055,1.8751564025878906
12006,3.5208587646484375
12037,6.2726640701293945
12085,31.634796142578125
12027,2.4486653804779053
12015,3.4310359954833984
12074,8.973621368408203
12014,18.38976287841797
12018,19.42916488647461
12072,1.0126994848251343
12009,1.8414026498794556
12081,0.7120597958564758
12084,1.0827370882034302
12071,1.2555112838745117
12070,6.336370944976807
12083,2.3027782440185547
12079,2.972179889678955
12076,0.6338273286819458
12065,5.402259826660156
12073,0.39579981565475464
12064,2.872237205505371
12019,3.940798282623291
12005,4.9192585945129395
12030,18.963109970092773
12069,4.172788619995117
12036,1.7030028104782104
12080,20.85825538635254
12078,0.39524585008621216
12077,10.114521980285645
12023,23.252037048339844
12048,0.2688159644603729
12053,10.341704368591309
12054,0.2017892450094223
12047,3.089712142944336
12049,3.3485803604125977
12050,4.235599994659424
12051,1.2897262573242188
12045,4.814550876617432
12046,3.1954166889190674
12040,0.5157806873321533
12013,3.49064040184021
12062,1.1919519901275635
12041,0.5943770408630371
12042,6.521411418914795
12044,1.0932421684265137
12038,1.0406183004379272
12039,1.2891302108764648
12002,3.5759010314941406
12003,0.2964667081832886
12034,6.460663795471191
12035,3.2922728061676025
12031,4.026740074157715
12032,0.3900424838066101
12033,5.50453519821167
12028,1.8239524364471436
